City,Product Type,Trip or Order Status,Request Time,Begin Trip Time,Begin Trip Lat,Begin Trip Lng,Begin Trip Address,Dropoff Time,Dropoff Lat,Dropoff Lng,Dropoff Address,Distance (miles),Fare Amount,Fare Currency
Bucharest,UberX,COMPLETED,2023-03-08 08:16:53 +0000 UTC,2023-03-08 08:20:56 +0000 UTC,44.43527,26.1254,"Str. Popa Nan 62, București 030167, Romania",2023-03-08 08:28:20 +0000 UTC,44.43851,26.10805,"S.da Italiană 16, București 030167, Romania",1.24,12.8,RON
Bucharest,Select,CANCELED,2023-03-08 06:39:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43562,26.12042,"Strada Popa Soare 59, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.43611,26.12045,"Strada Constantin Kirițescu 20, București 030167, Romania",0,0,RON
Bucharest,Select,COMPLETED,2023-03-06 20:23:20 +0000 UTC,2023-03-06 20:28:38 +0000 UTC,44.433422,26.097929,"Calea Victoriei 16-20, București 030027, Romania",2023-03-06 20:49:19 +0000 UTC,44.416653,26.157288,"Bloc V37, Strada Lotrioara, București 032167, Romania",4.53,24.91,RON
Bucharest,UberX,COMPLETED,2023-03-06 17:50:23 +0000 UTC,2023-03-06 17:52:58 +0000 UTC,44.433937,26.094912,"Strada Ion Brezoianu 3, București 030167, Romania",2023-03-06 18:04:33 +0000 UTC,44.435223,26.125637,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2.06,16,RON
Bucharest,UberX,COMPLETED,2023-03-06 08:41:52 +0000 UTC,2023-03-06 08:44:41 +0000 UTC,44.435406,26.125393,"Bucharest, Romania",2023-03-06 08:56:17 +0000 UTC,44.437572,26.107378,"S.da Italiană 16, București 030167, Romania",1.2,14.08,RON
Bucharest,Select,COMPLETED,2023-03-05 17:26:05 +0000 UTC,2023-03-05 17:29:09 +0000 UTC,44.45185,26.129192,"Bucharest, Romania",2023-03-05 17:37:21 +0000 UTC,44.43534,26.125805,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.89,15,RON
Bucharest,Select,COMPLETED,2023-03-05 16:10:56 +0000 UTC,2023-03-05 16:14:24 +0000 UTC,44.421898,26.149506,"Str. Liviu Rebreanu 4, București 031783, Romania",2023-03-05 16:30:10 +0000 UTC,44.45108,26.129883,"Strada Ziduri Moși 23, București 021203, Romania",3.65,20.69,RON
Bucharest,UberX,COMPLETED,2023-03-05 15:46:40 +0000 UTC,2023-03-05 15:50:59 +0000 UTC,44.435265,26.12565,"Strada Țepeș Vodă 66, București 030167, Romania",2023-03-05 16:00:55 +0000 UTC,44.420322,26.148272,"Str. Liviu Rebreanu 4, București 031749, Romania",2.53,12.07,RON
Bucharest,UberX,COMPLETED,2023-03-04 20:49:32 +0000 UTC,2023-03-04 20:53:13 +0000 UTC,44.477367,26.063972,"C5, Pavilion C5 Romexpo, București, Romania",2023-03-04 21:14:22 +0000 UTC,44.43525,26.125736,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",5.2,23.88,RON
Bucharest,UberX,COMPLETED,2023-03-04 18:52:46 +0000 UTC,2023-03-04 18:55:46 +0000 UTC,44.43535,26.126026,"Str. Popa Nan 62, București 030167, Romania",2023-03-04 19:17:12 +0000 UTC,44.477432,26.063961,"C5, Pavilion C5 Romexpo, București, Romania",5.64,22.32,RON
Bucharest,UberX,COMPLETED,2023-03-03 06:39:54 +0000 UTC,2023-03-03 06:42:43 +0000 UTC,44.435432,26.125317,"Str. Popa Nan 62, București 030167, Romania",2023-03-03 06:52:03 +0000 UTC,44.43848,26.108154,"S.da Italiană 16, București 030167, Romania",1.24,14.4,RON
Bucharest,UberX,COMPLETED,2023-03-01 12:56:31 +0000 UTC,2023-03-01 13:04:25 +0000 UTC,44.43914,26.1091,"Strada Armand Călinescu 25, București 030167, Romania",2023-03-01 13:12:41 +0000 UTC,44.43526,26.12557,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.18,13.6,RON
Bucharest,UberX,COMPLETED,2023-03-01 08:25:48 +0000 UTC,2023-03-01 08:28:09 +0000 UTC,44.435623,26.125587,"Bucharest, Romania",2023-03-01 08:39:01 +0000 UTC,44.43854,26.10813,"S.da Italiană 16, București 030167, Romania",1.62,12,RON
Bucharest,UberX,CANCELED,2023-02-27 16:11:55 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43704,26.11018,"Strada Armand Călinescu 2, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.43778,26.10963,"Strada Arcului 1, București 030167, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2023-02-27 08:34:57 +0000 UTC,2023-02-27 08:37:17 +0000 UTC,44.43536,26.12515,"Bucharest, Romania",2023-02-27 08:53:16 +0000 UTC,44.438652,26.10831,"S.da Italiană 16, București 030167, Romania",1.2,11.23,RON
Bucharest,UberX,CANCELED,2023-02-26 18:37:59 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.36799,26.12075,"Drumul Binelui 28, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.36911,26.12189,"Serele Berceni, Drumul Binelui 51, București 042147, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2023-02-26 10:53:49 +0000 UTC,2023-02-26 10:55:48 +0000 UTC,44.42632,26.11024,"E81 22, București, Romania",2023-02-26 10:59:54 +0000 UTC,44.43528,26.12562,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.21,16,RON
Bucharest,UberX,CANCELED,2023-02-26 10:51:21 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.42642,26.10892,"Bulevardul Unirii 35, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.42638,26.11188,"Bucharest, Romania",0,0,RON
Bucharest,UberX,CANCELED,2023-02-26 09:18:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44019,26.12065,"Bucharest, Romania",1970-01-01 00:00:00 +0000 UTC,44.44352,26.12884,"Bulevardul Ferdinand I 106, București, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2023-02-24 15:04:35 +0000 UTC,2023-02-24 15:06:23 +0000 UTC,44.439106,26.107918,"Strada Vasile Lascăr 32, București 030167, Romania",2023-02-24 15:11:52 +0000 UTC,44.435234,26.125563,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.33,16,RON
Bucharest,UberX,COMPLETED,2023-02-22 08:29:37 +0000 UTC,2023-02-22 08:31:26 +0000 UTC,44.435368,26.125402,"Bucharest, Romania",2023-02-22 08:41:14 +0000 UTC,44.436386,26.106274,"Piața C. A. Rosetti 1, București 030167, Romania",1.14,16,RON
Bucharest,UberX,COMPLETED,2023-02-19 11:28:13 +0000 UTC,2023-02-19 11:31:18 +0000 UTC,44.45887,26.09511,"Calea Dorobanți 167, București, Romania",2023-02-19 11:43:01 +0000 UTC,44.43527,26.125578,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",3.2,13.24,RON
Bucharest,UberX,COMPLETED,2023-02-19 10:12:43 +0000 UTC,2023-02-19 10:17:27 +0000 UTC,44.435413,26.125341,"Bucharest, Romania",2023-02-19 10:32:20 +0000 UTC,44.46189,26.094128,"Strada Locotenent Aviator Șerban Petrescu 8, București 011892, Romania",3.38,20.2,RON
Bucharest,UberX,COMPLETED,2023-02-18 17:04:11 +0000 UTC,2023-02-18 17:10:46 +0000 UTC,44.39384,26.12162,"Bucharest, Romania",2023-02-18 17:26:33 +0000 UTC,44.43518,26.12562,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",3.52,17.57,RON
Brasov,Comfort,COMPLETED,2023-02-15 13:34:56 +0000 UTC,2023-02-15 13:39:33 +0000 UTC,45.660553,25.61364,"Gara Brasov, Bulevardul Gării, Brașov, Romania",2023-02-15 13:47:54 +0000 UTC,45.642353,25.588505,"Piața Sfatului, Brașov, Romania",2.24,11.96,RON
Bucharest,UberX,COMPLETED,2023-02-15 10:23:11 +0000 UTC,2023-02-15 10:25:49 +0000 UTC,44.43522,26.125463,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2023-02-15 11:00:03 +0000 UTC,44.447144,26.0753,"Bucharest, Romania",5.22,27.96,RON
Bucharest,UberX,COMPLETED,2023-02-14 18:34:09 +0000 UTC,2023-02-14 18:35:50 +0000 UTC,44.605865,26.085403,"Unnamed Road, 077015, Romania",2023-02-14 19:04:57 +0000 UTC,44.43525,26.125616,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",14.33,62.03,RON
Bucharest,UberX,COMPLETED,2023-02-14 10:28:11 +0000 UTC,2023-02-14 10:29:39 +0000 UTC,44.435265,26.125622,"Bucharest 030167, Romania",2023-02-14 11:18:42 +0000 UTC,44.605827,26.085218,"Calea Bucureşti 1K, Balotești 077015, Romania",14.39,65.35,RON
Bucharest,UberX,COMPLETED,2023-02-13 18:22:28 +0000 UTC,2023-02-13 18:24:04 +0000 UTC,44.42192,26.149418,"Str. Liviu Rebreanu 4, București 031783, Romania",2023-02-13 18:31:08 +0000 UTC,44.43527,26.125633,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2.07,14.4,RON
Bucharest,UberX,COMPLETED,2023-02-13 10:27:37 +0000 UTC,2023-02-13 10:29:48 +0000 UTC,44.4357,26.125195,"Str. Popa Nan 53, București 030167, Romania",2023-02-13 10:40:10 +0000 UTC,44.43857,26.108166,"S.da Italiană 16, București 030167, Romania",1.09,14.4,RON
Bucharest,UberX,COMPLETED,2023-02-12 16:11:37 +0000 UTC,2023-02-12 16:14:24 +0000 UTC,44.442814,26.130543,"Șoseaua Mihai Bravu 102, București 030167, Romania",2023-02-12 16:19:37 +0000 UTC,44.435314,26.125738,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",0.86,11.2,RON
Cluj,Comfort,COMPLETED,2023-02-12 10:55:15 +0000 UTC,2023-02-12 11:00:19 +0000 UTC,46.772186,23.625439,"Strada Alexandru Vaida Voevod 53B, Cluj-Napoca 400436, Romania",2023-02-12 11:09:38 +0000 UTC,46.78224,23.68991,"Strada Traian Vuia 149-151, Cluj-Napoca 400397, Romania",4.2,24.83,RON
Cluj,Comfort,CANCELED,2023-02-12 09:23:20 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,46.78259,23.59258,"Strada Traian 77, Cluj-Napoca 400394, Romania",1970-01-01 00:00:00 +0000 UTC,46.78313,23.59309,"Strada Traian 83, Cluj-Napoca 400638, Romania",0,0,RON
Cluj,UberX,COMPLETED,2023-02-11 16:53:46 +0000 UTC,2023-02-11 16:57:42 +0000 UTC,46.76972,23.58382,"Strada Sindicatelor 9-13, Cluj-Napoca 400029, Romania",2023-02-11 17:01:45 +0000 UTC,46.766262,23.589819,"Strada Horea 5, Cluj-Napoca 400174, Romania",0.44,12,RON
Cluj,UberX,COMPLETED,2023-02-10 21:06:26 +0000 UTC,2023-02-10 21:08:47 +0000 UTC,46.79284,23.627123,"Str. Fabricii de Zahăr 165, Cluj-Napoca 400394, Romania",2023-02-10 21:18:24 +0000 UTC,46.772182,23.58941,"Strada Émile Zola 2, Cluj-Napoca 400394, Romania",3.76,19.14,RON
Cluj,UberX,COMPLETED,2023-02-10 20:03:39 +0000 UTC,2023-02-10 20:05:28 +0000 UTC,46.76978,23.58384,"Strada Sindicatelor 9-13, Cluj-Napoca 400029, Romania",2023-02-10 20:19:51 +0000 UTC,46.79293,23.62711,"Str. Fabricii de Zahăr 165, Cluj-Napoca 400394, Romania",4.29,15.27,RON
Cluj,UberX,COMPLETED,2023-02-10 18:28:21 +0000 UTC,2023-02-10 18:32:45 +0000 UTC,46.78192,23.688,"Strada Octavian Goga, Cluj-Napoca 400269, Romania",2023-02-10 18:45:17 +0000 UTC,46.76982,23.58403,"Strada Sindicatelor 9-13, Cluj-Napoca 400029, Romania",5.52,26.38,RON
Bucharest,UberX,COMPLETED,2023-02-10 15:41:48 +0000 UTC,2023-02-10 15:46:20 +0000 UTC,44.478096,26.10239,"IPA building, Calea Floreasca, București 014459, Romania",2023-02-10 16:16:25 +0000 UTC,44.57124,26.076973,"Calea Bucureștilor 224F, Otopeni 075100, Romania",7.74,42.41,RON
Bucharest,UberX,COMPLETED,2023-02-10 13:19:00 +0000 UTC,2023-02-10 13:21:24 +0000 UTC,44.464424,26.088688,"Calea Dorobanți 237b, București, Romania",2023-02-10 13:28:00 +0000 UTC,44.472473,26.085411,"Aleea Pescăruș 1, București 011851, Romania",1.38,11.2,RON
Bucharest,Comfort,COMPLETED,2023-02-10 12:26:16 +0000 UTC,2023-02-10 12:31:37 +0000 UTC,44.435253,26.125648,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2023-02-10 12:55:50 +0000 UTC,44.4644,26.088614,"Calea Dorobanți 237b, București, Romania",4,34.47,RON
Bucharest,UberX,CANCELED,2023-02-09 14:54:30 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43895,26.11809,"Bulevardul Ferdinand I 15, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.43875,26.11623,"Strada Olari 9, București 030167, Romania",0,0,RON
Bucharest,UberX,CANCELED,2023-02-08 20:30:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.45298,26.09825,"Bulevardul Iancu de Hunedoara, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.45398,26.09955,"Strada Hatmanul Arbore 14, București, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2023-02-08 15:36:25 +0000 UTC,2023-02-08 15:39:35 +0000 UTC,44.439915,26.10828,"Str. Batiștei 36, București 030167, Romania",2023-02-08 15:47:41 +0000 UTC,44.435333,26.125874,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.29,12.32,RON
Bucharest,UberX,COMPLETED,2023-02-08 12:34:41 +0000 UTC,2023-02-08 12:38:17 +0000 UTC,44.442425,26.068304,"Splaiul Independenței 202M, București 060011, Romania",2023-02-08 12:55:41 +0000 UTC,44.4384,26.107971,"S.da Italiană 16, București 030167, Romania",3.62,13.93,RON
Bucharest,UberX,COMPLETED,2023-02-08 12:17:03 +0000 UTC,2023-02-08 12:18:37 +0000 UTC,44.426785,26.115463,"Bulevardul Unirii 47c, București 030825, Romania",2023-02-08 12:24:57 +0000 UTC,44.44018,26.108612,"UTI Business Center, Strada Vasile Lascăr 31, București 030167, Romania",1.05,12.8,RON
Bucharest,UberX,COMPLETED,2023-02-08 11:10:02 +0000 UTC,2023-02-08 11:12:25 +0000 UTC,44.435276,26.125599,"Strada Țepeș Vodă 70, București 030167, Romania",2023-02-08 11:20:55 +0000 UTC,44.426346,26.115881,"Bulevardul Unirii 47c, București 030825, Romania",1.19,12,RON
Bucharest,UberX,COMPLETED,2023-02-07 20:18:21 +0000 UTC,2023-02-07 20:19:16 +0000 UTC,44.43351,26.097921,"Calea Victoriei 21, București 030167, Romania",2023-02-07 20:29:10 +0000 UTC,44.43526,26.125631,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.9,13.6,RON
Bucharest,Select,COMPLETED,2023-02-07 17:04:58 +0000 UTC,2023-02-07 17:08:57 +0000 UTC,44.435234,26.125488,"Strada Țepeș Vodă 66, București 030167, Romania",2023-02-07 17:22:25 +0000 UTC,44.433453,26.097958,"Calea Victoriei 16-20, București 030027, Romania",1.9,14,RON
Bucharest,Select,CANCELED,2023-02-06 16:56:43 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43534,26.10174,"Strada Ion Nistor 2, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.43536,26.10208,"Bulevardul Regina Elisabeta, București 030167, Romania",0,0,RON
Bucharest,Select,COMPLETED,2023-02-06 08:24:01 +0000 UTC,2023-02-06 08:26:43 +0000 UTC,44.435284,26.125164,"Str. Popa Nan 62, București 030167, Romania",2023-02-06 08:34:42 +0000 UTC,44.438553,26.108238,"S.da Italiană 16, București 030167, Romania",1.19,13,RON
Bucharest,Select,COMPLETED,2023-02-05 13:39:46 +0000 UTC,2023-02-05 13:42:20 +0000 UTC,44.43522,26.12541,"Str. Popa Nan 64, București 030167, Romania",2023-02-05 14:01:49 +0000 UTC,44.36227,26.115324,"Drumul Binelui 246, București 042152, Romania",5.95,30.66,RON
Bucharest,Select,COMPLETED,2023-02-05 13:00:51 +0000 UTC,2023-02-05 13:02:24 +0000 UTC,44.481388,26.092241,"Strada Cretei 3, București 014154, Romania",2023-02-05 13:19:52 +0000 UTC,44.43526,26.125687,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",4.57,24.11,RON
Bucharest,Select,COMPLETED,2023-02-05 11:23:23 +0000 UTC,2023-02-05 11:25:49 +0000 UTC,44.437405,26.099222,"Strada Ion Câmpineanu 9, București 030167, Romania",2023-02-05 11:37:47 +0000 UTC,44.481464,26.092476,"Strada Cretei 3, București 014154, Romania",3.69,22.7,RON
Bucharest,Select,COMPLETED,2023-02-05 09:58:48 +0000 UTC,2023-02-05 10:00:24 +0000 UTC,44.435444,26.125355,"Bucharest, Romania",2023-02-05 10:10:28 +0000 UTC,44.437386,26.098438,"Strada Academiei 28-30, București 030167, Romania",1.68,18,RON
Bucharest,Select,COMPLETED,2023-02-04 18:28:32 +0000 UTC,2023-02-04 18:30:33 +0000 UTC,44.43527,26.12535,"Str. Popa Nan 62, București 030167, Romania",2023-02-04 18:39:47 +0000 UTC,44.43454,26.08596,"Bulevardul Mihail Kogălniceanu 17, București 030167, Romania",2.19,18,RON
Bucharest,Select,COMPLETED,2023-02-03 16:42:26 +0000 UTC,2023-02-03 16:47:01 +0000 UTC,44.44674,26.095287,"Bulevardul Dacia 20, București, Romania",2023-02-03 16:59:59 +0000 UTC,44.435246,26.12565,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2.21,17.62,RON
Bucharest,UberX,COMPLETED,2023-02-02 18:11:17 +0000 UTC,2023-02-02 18:16:14 +0000 UTC,44.439,26.03539,"Bloc R 11 C, București, Romania",2023-02-02 18:35:15 +0000 UTC,44.43525,26.1254,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",5.3,19.98,RON
Bucharest,Select,COMPLETED,2023-02-01 15:37:57 +0000 UTC,2023-02-01 15:43:51 +0000 UTC,44.439148,26.109282,"Strada Armand Călinescu 25, București 030167, Romania",2023-02-01 15:54:24 +0000 UTC,44.43525,26.125647,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.42,17.6,RON
Bucharest,Select,COMPLETED,2023-02-01 10:35:24 +0000 UTC,2023-02-01 10:38:01 +0000 UTC,44.435406,26.125359,"Bucharest, Romania",2023-02-01 10:45:59 +0000 UTC,44.436443,26.106241,"Bulevardul Carol I 32, București 030167, Romania",1.37,17,RON
Bucharest,Select,COMPLETED,2023-01-31 16:43:26 +0000 UTC,2023-01-31 16:45:03 +0000 UTC,44.421997,26.149515,"Str. Liviu Rebreanu 9, București, Romania",2023-01-31 16:51:37 +0000 UTC,44.43013,26.135008,"Bulevardul Decebal 13, București 030964, Romania",1.45,15,RON
Bucharest,Select,COMPLETED,2023-01-31 15:33:35 +0000 UTC,2023-01-31 15:38:37 +0000 UTC,44.435295,26.125708,"Strada Țepeș Vodă 70, București 030167, Romania",2023-01-31 15:51:12 +0000 UTC,44.421947,26.149487,"Str. Liviu Rebreanu 4, București 031749, Romania",2.77,14.99,RON
Bucharest,Select,COMPLETED,2023-01-30 14:19:57 +0000 UTC,2023-01-30 14:21:30 +0000 UTC,44.43524,26.125637,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2023-01-30 14:30:53 +0000 UTC,44.421837,26.149391,"Str. Liviu Rebreanu 4, București 031749, Romania",2.69,14.5,RON
Bucharest,Select,COMPLETED,2023-01-29 12:41:06 +0000 UTC,2023-01-29 12:44:05 +0000 UTC,44.43128,26.096941,"Bucharest, Romania",2023-01-29 12:52:09 +0000 UTC,44.4353,26.125828,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.75,20,RON
Bucharest,UberX,COMPLETED,2023-01-29 10:12:21 +0000 UTC,2023-01-29 10:19:11 +0000 UTC,44.435177,26.125288,"Str. Popa Nan 64, București 030167, Romania",2023-01-29 10:28:51 +0000 UTC,44.433243,26.094702,"Calea Victoriei 21, București 030167, Romania",2.08,16,RON
Bucharest,UberX,COMPLETED,2023-01-27 08:16:53 +0000 UTC,2023-01-27 08:19:20 +0000 UTC,44.434967,26.125256,"Str. Popa Nan 64, București 030167, Romania",2023-01-27 08:23:01 +0000 UTC,44.424423,26.12292,"Strada Lucian Blaga 4, București 031072, Romania",0.91,16,RON
Bucharest,UberX,COMPLETED,2023-01-26 08:26:16 +0000 UTC,2023-01-26 08:28:38 +0000 UTC,44.42575,26.141432,"Strada Ștefan S. Nicolau 11, București, Romania",2023-01-26 08:35:59 +0000 UTC,44.421417,26.131136,"Strada Brăilița 13, București, Romania",1.6,16,RON
Bucharest,UberX,COMPLETED,2023-01-26 07:37:49 +0000 UTC,2023-01-26 07:39:02 +0000 UTC,44.424507,26.122934,"Strada Lucian Blaga 4, București 031072, Romania",2023-01-26 07:45:28 +0000 UTC,44.426147,26.14143,"Strada Ștefan S. Nicolau 2-4, București 031602, Romania",1.16,16,RON
Bucharest,UberX,COMPLETED,2023-01-25 17:28:17 +0000 UTC,2023-01-25 17:31:45 +0000 UTC,44.435177,26.125093,"Str. Popa Nan 64, București 030167, Romania",2023-01-25 17:42:10 +0000 UTC,44.434013,26.098623,"Calea Victoriei 16-20, București 030027, Romania",1.79,16,RON
Bucharest,UberX,COMPLETED,2023-01-24 12:37:08 +0000 UTC,2023-01-24 12:40:32 +0000 UTC,44.43502,26.125237,"Str. Popa Nan 64, București 030167, Romania",2023-01-24 13:04:06 +0000 UTC,44.362366,26.115349,"Drumul Binelui 246, București 042152, Romania",6.27,31.28,RON
Bucharest,Select,COMPLETED,2023-01-23 15:58:37 +0000 UTC,2023-01-23 16:00:41 +0000 UTC,44.43353,26.097923,"Calea Victoriei 21, București 030167, Romania",2023-01-23 16:10:34 +0000 UTC,44.43526,26.125717,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.91,20,RON
Bucharest,Select,COMPLETED,2023-01-23 07:04:09 +0000 UTC,2023-01-23 07:07:05 +0000 UTC,44.43545,26.125381,"Str. Popa Nan 62, București 030167, Romania",2023-01-23 07:13:22 +0000 UTC,44.43843,26.108189,"S.da Italiană 16, București 030167, Romania",1.12,20.31,RON
Bucharest,UberX,CANCELED,2023-01-22 16:49:44 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.37481,26.12478,"Drumul Binelui 44, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.37477,26.12479,"Drumul Binelui 44, București, Romania",0,0,RON
Bucharest,Select,CANCELED,2023-01-22 16:44:33 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.3853,26.13506,"Strada Măriuca 32, București 077160, Romania",1970-01-01 00:00:00 +0000 UTC,44.3853,26.13506,"Strada Măriuca 32, București 077160, Romania",0,0,RON
Bucharest,Select,COMPLETED,2023-01-22 13:02:07 +0000 UTC,2023-01-22 13:05:44 +0000 UTC,44.43503,26.125296,"Str. Popa Nan 64, București 030167, Romania",2023-01-22 13:26:41 +0000 UTC,44.36235,26.115286,"Drumul Binelui 246, București 042152, Romania",6.02,36.54,RON
Bucharest,Select,COMPLETED,2023-01-22 12:32:18 +0000 UTC,2023-01-22 12:38:15 +0000 UTC,44.433266,26.100485,"Strada Smârdan 9, București 030167, Romania",2023-01-22 12:48:12 +0000 UTC,44.435333,26.125883,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.68,18,RON
Bucharest,Select,COMPLETED,2023-01-22 10:23:12 +0000 UTC,2023-01-22 10:25:19 +0000 UTC,44.435337,26.125404,"Bucharest, Romania",2023-01-22 10:35:06 +0000 UTC,44.433292,26.100794,"Strada Smârdan 9, București 030167, Romania",1.58,18,RON
Bucharest,UberX,COMPLETED,2023-01-20 10:22:22 +0000 UTC,2023-01-20 10:26:08 +0000 UTC,44.4344,26.055346,"Bulevardul Iuliu Maniu, București, Romania",2023-01-20 10:51:50 +0000 UTC,44.43525,26.125639,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",3.9,24.48,RON
Bucharest,Select,COMPLETED,2023-01-20 08:34:39 +0000 UTC,2023-01-20 08:37:30 +0000 UTC,44.435307,26.125807,"Strada Țepeș Vodă 66, București 030167, Romania",2023-01-20 08:59:21 +0000 UTC,44.43719,26.054802,"Bulevardul Doina Cornea, București 061344, Romania",4.27,28.44,RON
Bucharest,Select,COMPLETED,2023-01-19 16:20:22 +0000 UTC,2023-01-19 16:24:55 +0000 UTC,44.435005,26.125216,"Str. Popa Nan 64, București 030167, Romania",2023-01-19 16:41:06 +0000 UTC,44.4341,26.098515,"Calea Victoriei 16-20, București 030027, Romania",1.73,26.31,RON
Bucharest,Select,CANCELED,2023-01-18 13:59:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.44143,26.12374,"Bulevardul Ferdinand I 55, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.43993,26.12431,"Strada Horei 2, București 030167, Romania",0,0,RON
Bucharest,UberX,CANCELED,2023-01-18 13:56:54 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43228,26.13955,"Bulevardul Basarabia 5, București, Romania",1970-01-01 00:00:00 +0000 UTC,44.43188,26.13726,"Calea Călărași nr. 321, bl, București, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2023-01-18 09:10:11 +0000 UTC,2023-01-18 09:12:40 +0000 UTC,44.42185,26.14936,"Str. Liviu Rebreanu 4, București 031783, Romania",2023-01-18 09:20:22 +0000 UTC,44.42692,26.13476,"Strada Dristorului 62, București, Romania",1.17,14.4,RON
Bucharest,UberX,COMPLETED,2023-01-18 08:37:38 +0000 UTC,2023-01-18 08:41:03 +0000 UTC,44.43488,26.125265,"Str. Popa Nan 64, București 030167, Romania",2023-01-18 08:51:29 +0000 UTC,44.42215,26.1496,"Str. Liviu Rebreanu 4, București 031749, Romania",2.63,14.4,RON
Bucharest,UberX,CANCELED,2023-01-17 15:08:41 +0000 UTC,1970-01-01 00:00:00 +0000 UTC,44.43052,26.1245,"Strada Matei Basarab 83, București 030167, Romania",1970-01-01 00:00:00 +0000 UTC,44.43056,26.12601,"Str. Popa Nan 119, București, Romania",0,0,RON
Bucharest,UberX,COMPLETED,2023-01-17 13:49:34 +0000 UTC,2023-01-17 13:51:53 +0000 UTC,44.43523,26.125458,"Str. Popa Nan 64, București 030167, Romania",2023-01-17 13:57:54 +0000 UTC,44.426785,26.11542,"Bulevardul Unirii 47c, București 030825, Romania",1.09,14.4,RON
Bucharest,UberX,COMPLETED,2023-01-15 19:17:22 +0000 UTC,2023-01-15 19:20:35 +0000 UTC,44.43522,26.12524,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",2023-01-15 19:29:26 +0000 UTC,44.43527,26.12557,"Strada Țepeș Vodă nr. 68-70, București 021526, Romania",1.74,14.4,RON
Bucharest,Select,COMPLETED,2023-01-12 15:36:21 +0000 UTC,2023-01-12 15:41:11 +0000 UTC,44.4504,26.11153,"Strada Vasile Lascăr 218, București, Romania",2023-01-12 15:53:05 +0000 UTC,44.43708,26.1066,"Strada Dianei 4, București 030167, Romania",1.12,23,RON
Bucharest,UberX,COMPLETED,2023-01-12 12:59:29 +0000 UTC,2023-01-12 13:02:09 +0000 UTC,44.435345,26.12534,"Str. Popa Nan 62, București 030167, Romania",2023-01-12 13:11:00 +0000 UTC,44.451862,26.11169,"Strada Vasile Lascăr 218, București, Romania",1.61,14.4,RON
